seed: 4, epochs: 300, algorithm: FedAvg, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, num_clients: 20, batch_size: 4096, learning_rate: 0.01, local_epochs: 2, model: lenet, dataset: MNIST, distribution: non-iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.1, cache_partition: False, gpu_idx: [1], num_workers: 16, record_time: False, num_adv: 4, attack: IPM, defense: Mean, attack_params: {'attack_model': 'all2one', 'scaling_factor': 100, 'trigger_factor': [8, 2, 0], 'poisoning_ratio': 0.32, 'source_label': 2, 'target_label': 7, 'attack_strategy': 'continuous'}, defense_params: None, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:1, output: ./logs/FedAvg/MNIST_lenet/non-iid/MNIST_lenet_non-iid_alpha0.1_IPM_Mean_300_20_0.01_FedAvg.txt

Started on Wed Jan 28 17:32:47 2026
Generating new indices
Doing non-iid partition
dirichlet alpha: 0.1
non-iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 250		Train Acc: 0.0722	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 251		Train Acc: 0.0713	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 252		Train Acc: 0.0731	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 253		Train Acc: 0.0725	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 254		Train Acc: 0.0720	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 255		Train Acc: 0.0726	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 256		Train Acc: 0.0715	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 257		Train Acc: 0.0726	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 258		Train Acc: 0.0722	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 259		Train Acc: 0.0726	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 260		Train Acc: 0.0735	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 261		Train Acc: 0.0728	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 262		Train Acc: 0.0717	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 263		Train Acc: 0.0733	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 264		Train Acc: 0.0724	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 265		Train Acc: 0.0728	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 266		Train Acc: 0.0725	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 267		Train Acc: 0.0729	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 268		Train Acc: 0.0732	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 269		Train Acc: 0.0717	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 270		Train Acc: 0.0729	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 271		Train Acc: 0.0724	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 272		Train Acc: 0.0723	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 273		Train Acc: 0.0724	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 274		Train Acc: 0.0740	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 275		Train Acc: 0.0726	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 276		Train Acc: 0.0729	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 277		Train Acc: 0.0734	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 278		Train Acc: 0.0745	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 279		Train Acc: 0.0723	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 280		Train Acc: 0.0734	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 281		Train Acc: 0.0725	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 282		Train Acc: 0.0725	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 283		Train Acc: 0.0740	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 284		Train Acc: 0.0729	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 285		Train Acc: 0.0728	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 286		Train Acc: 0.0704	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 287		Train Acc: 0.0726	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 288		Train Acc: 0.0728	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 289		Train Acc: 0.0725	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 290		Train Acc: 0.0713	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 291		Train Acc: 0.0715	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 292		Train Acc: 0.0723	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 293		Train Acc: 0.0730	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 294		Train Acc: 0.0733	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 295		Train Acc: 0.0726	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 296		Train Acc: 0.0724	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 297		Train Acc: 0.0729	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 298		Train Acc: 0.0723	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Epoch 299		Train Acc: 0.0738	Train loss: nan	Test Acc: 0.0980	Test loss: nan
Training finished on Wed Jan 28 20:05:29 2026 using 152 minutes and 42 seconds in total.
